"NOMBRE_DEPARTAMENTO","NOMBRE_MUNICIPIO","NOMBRE_SERVICIO","ESTADO_DEL_VEHICULO","NOMBRE_DE_LA_CLASE","FECHA DE REGISTRO","CANTIDAD","MES DE PUBLICACION","AÑO DE PUBLICACIÓN"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","AUTOMOVIL","1934","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1934","5","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMION","1934","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1934","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1934","31","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1934","2","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1934","4","AGOSTO","2026"
"CALDAS","LA DORADA","PARTICULAR","ACTIVO","CAMIONETA","1934","1","AGOSTO","2026"
"CALDAS","RIOSUCIO","PARTICULAR","ACTIVO","CAMPERO","1934","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","CAMPERO","1934","1","AGOSTO","2026"
"VALLE DEL CAUCA","CALI","PARTICULAR","ACTIVO","AUTOMOVIL","1934","1","AGOSTO","2026"
"VALLE DEL CAUCA","JAMUNDI","PARTICULAR","ACTIVO","AUTOMOVIL","1934","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","AUTOMOVIL","1935","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1935","5","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMIONETA","1935","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1935","8","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1935","2","AGOSTO","2026"
"CAUCA","PUERTO TEJADA","PARTICULAR","ACTIVO","AUTOMOVIL","1935","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","AUTOMOVIL","1935","1","AGOSTO","2026"
"SANTANDER","FLORIDABLANCA","PARTICULAR","ACTIVO","AUTOMOVIL","1935","1","AGOSTO","2026"
"SANTANDER","GIRON","PARTICULAR","ACTIVO","AUTOMOVIL","1935","1","AGOSTO","2026"
"VALLE DEL CAUCA","JAMUNDI","PARTICULAR","ACTIVO","AUTOMOVIL","1935","1","AGOSTO","2026"
"ANTIOQUIA","ANDES","PÚBLICO","ACTIVO","BUS","1936","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CAMION","1936","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","AUTOMOVIL","1936","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1936","5","AGOSTO","2026"
"ATLANTICO","BARANOA","PARTICULAR","ACTIVO","CAMION","1936","1","AGOSTO","2026"
"ATLANTICO","BARANOA","PARTICULAR","ACTIVO","CAMPERO","1936","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1936","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1936","27","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1936","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1936","3","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1936","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1936","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1936","5","AGOSTO","2026"
"CAUCA","MIRANDA","PARTICULAR","ACTIVO","MOTOCICLETA","1936","1","AGOSTO","2026"
"CUNDINAMARCA","FUSAGASUGA","PARTICULAR","ACTIVO","AUTOMOVIL","1936","1","AGOSTO","2026"
"SANTANDER","BARRANCABERMEJA","PARTICULAR","ACTIVO","AUTOMOVIL","1936","1","AGOSTO","2026"
"SANTANDER","BARRANCABERMEJA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1936","1","AGOSTO","2026"
"SANTANDER","BARRANCABERMEJA","PARTICULAR","ACTIVO","CAMION","1936","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","AUTOMOVIL","1936","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","BUSETA","1936","1","AGOSTO","2026"
"SUCRE","SAMPUES","PARTICULAR","ACTIVO","MOTOCICLETA","1936","2","AGOSTO","2026"
"VALLE DEL CAUCA","FLORIDA","PARTICULAR","ACTIVO","AUTOMOVIL","1936","1","AGOSTO","2026"
"VALLE DEL CAUCA","GUADALAJARA DE BUGA","PARTICULAR","ACTIVO","AUTOMOVIL","1936","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1937","4","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMION","1937","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMIONETA","1937","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMIONETA","1937","2","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1937","2","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1937","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1937","48","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1937","3","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1937","4","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1937","12","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1937","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1937","1","AGOSTO","2026"
"CAQUETA","BELEN DE LOS ANDAQUIES","PARTICULAR","ACTIVO","CAMPERO","1937","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","AUTOMOVIL","1937","1","AGOSTO","2026"
"CUNDINAMARCA","EL ROSAL","PÚBLICO","ACTIVO","CAMION","1937","1","AGOSTO","2026"
"CUNDINAMARCA","SESQUILE","PARTICULAR","ACTIVO","AUTOMOVIL","1937","1","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","ACTIVO","CAMION","1937","1","AGOSTO","2026"
"NORTE DE SANTANDER","EL ZULIA","PARTICULAR","ACTIVO","MOTOCICLETA","1937","2","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","AUTOMOVIL","1937","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","MICROBUS","1937","1","AGOSTO","2026"
"ANTIOQUIA","GIRARDOTA","PARTICULAR","ACTIVO","CAMION","1938","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1938","10","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","BUS","1938","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","BUS","1938","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMION","1938","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMIONETA","1938","3","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1938","53","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1938","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1938","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","CAMIONETA","1938","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1938","2","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1938","11","AGOSTO","2026"
"BOYACA","COMBITA","PÚBLICO","ACTIVO","VOLQUETA","1938","1","AGOSTO","2026"
"CALDAS","LA DORADA","PARTICULAR","ACTIVO","AUTOMOVIL","1938","1","AGOSTO","2026"
"CALDAS","MANIZALES","PARTICULAR","ACTIVO","AUTOMOVIL","1938","1","AGOSTO","2026"
"CAQUETA","FLORENCIA","PÚBLICO","ACTIVO","AUTOMOVIL","1938","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","AUTOMOVIL","1938","1","AGOSTO","2026"
"SANTANDER","BARRANCABERMEJA","PARTICULAR","ACTIVO","CAMIONETA","1938","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PÚBLICO","ACTIVO","BUSETA","1938","1","AGOSTO","2026"
"SUCRE","SAMPUES","PARTICULAR","ACTIVO","MOTOCICLETA","1938","1","AGOSTO","2026"
"TOLIMA","IBAGUE","PARTICULAR","ACTIVO","AUTOMOVIL","1938","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CAMIONETA","1939","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","AUTOMOVIL","1939","4","AGOSTO","2026"
"ANTIOQUIA","RIONEGRO","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1939","9","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMION","1939","4","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMION","1939","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMIONETA","1939","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","VOLQUETA","1939","1","AGOSTO","2026"
"ATLANTICO","BARANOA","PÚBLICO","ACTIVO","CAMION","1939","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1939","2","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1939","184","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1939","2","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1939","23","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1939","7","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1939","7","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1939","37","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","CAMIONETA","1939","1","AGOSTO","2026"
"CALDAS","CHINCHINA","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"CALDAS","LA DORADA","PARTICULAR","ACTIVO","CAMIONETA","1939","1","AGOSTO","2026"
"CALDAS","MANIZALES","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","CAMIONETA","1939","4","AGOSTO","2026"
"CUNDINAMARCA","CHOCONTA","PARTICULAR","ACTIVO","CAMION","1939","1","AGOSTO","2026"
"CUNDINAMARCA","EL ROSAL","PARTICULAR","ACTIVO","CAMIONETA","1939","1","AGOSTO","2026"
"CUNDINAMARCA","FUSAGASUGA","PARTICULAR","ACTIVO","AUTOMOVIL","1939","2","AGOSTO","2026"
"CUNDINAMARCA","SESQUILE","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"HUILA","GARZON","PARTICULAR","ACTIVO","CAMION","1939","1","AGOSTO","2026"
"NORTE DE SANTANDER","PAMPLONA","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"NORTE DE SANTANDER","PAMPLONA","PÚBLICO","ACTIVO","CAMION","1939","1","AGOSTO","2026"
"RISARALDA","PEREIRA","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","AUTOMOVIL","1939","2","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","BUSETA","1939","5","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PÚBLICO","ACTIVO","BUSETA","1939","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","CAMION","1939","2","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","CAMIONETA","1939","2","AGOSTO","2026"
"SANTANDER","FLORIDABLANCA","PARTICULAR","ACTIVO","CAMION","1939","1","AGOSTO","2026"
"VALLE DEL CAUCA","GUACARI","PARTICULAR","ACTIVO","AUTOMOVIL","1939","1","AGOSTO","2026"
"VALLE DEL CAUCA","GUADALAJARA DE BUGA","PARTICULAR","ACTIVO","CAMION","1939","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","AUTOMOVIL","1940","16","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMION","1940","2","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMIONETA","1940","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1940","17","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1940","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","AUTOMOVIL","1940","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","BUS","1940","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMION","1940","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMION","1940","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","INCONSISTENTE","CAMION","1940","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMIONETA","1940","4","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMIONETA","1940","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","VOLQUETA","1940","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1940","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1940","2","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1940","180","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1940","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1940","9","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1940","6","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1940","35","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMPERO","1940","1","AGOSTO","2026"
"BOLIVAR","SANTA ROSA","PARTICULAR","ACTIVO","CAMION","1940","1","AGOSTO","2026"
"BOLIVAR","TURBACO","PARTICULAR","ACTIVO","AUTOMOVIL","1940","1","AGOSTO","2026"
"BOYACA","SANTA ROSA DE VITERBO","PARTICULAR","ACTIVO","AUTOMOVIL","1940","1","AGOSTO","2026"
"CALDAS","LA DORADA","PARTICULAR","ACTIVO","CAMIONETA","1940","1","AGOSTO","2026"
"CALDAS","MANIZALES","PARTICULAR","ACTIVO","AUTOMOVIL","1940","1","AGOSTO","2026"
"CALDAS","MANIZALES","PARTICULAR","ACTIVO","VOLQUETA","1940","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","CAMION","1940","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","CAMIONETA","1940","3","AGOSTO","2026"
"CUNDINAMARCA","CHIA","PARTICULAR","ACTIVO","AUTOMOVIL","1940","1","AGOSTO","2026"
"CUNDINAMARCA","SESQUILE","PARTICULAR","ACTIVO","AUTOMOVIL","1940","1","AGOSTO","2026"
"CUNDINAMARCA","TENJO","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1940","1","AGOSTO","2026"
"HUILA","GARZON","PÚBLICO","ACTIVO","CAMIONETA","1940","1","AGOSTO","2026"
"MAGDALENA","EL BANCO","PARTICULAR","ACTIVO","VOLQUETA","1940","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","AUTOMOVIL","1940","7","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","BUSETA","1940","7","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PÚBLICO","ACTIVO","BUSETA","1940","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","CAMION","1940","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PÚBLICO","ACTIVO","MICROBUS","1940","1","AGOSTO","2026"
"SANTANDER","GIRON","PARTICULAR","ACTIVO","CAMIONETA","1940","1","AGOSTO","2026"
"VALLE DEL CAUCA","CALI","PARTICULAR","ACTIVO","CAMION","1940","1","AGOSTO","2026"
"VALLE DEL CAUCA","GUADALAJARA DE BUGA","PÚBLICO","INCONSISTENTE","CAMION","1940","1","AGOSTO","2026"
"VALLE DEL CAUCA","ROLDANILLO","PARTICULAR","ACTIVO","CAMION","1940","1","AGOSTO","2026"
"VALLE DEL CAUCA","TULUA","PARTICULAR","ACTIVO","CAMIONETA","1940","1","AGOSTO","2026"
"VALLE DEL CAUCA","ZARZAL","PÚBLICO","ACTIVO","CAMION","1940","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","AUTOMOVIL","1941","1","AGOSTO","2026"
"ANTIOQUIA","ENVIGADO","PARTICULAR","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"ANTIOQUIA","ITAGUI","PARTICULAR","ACTIVO","CAMION","1941","2","AGOSTO","2026"
"ANTIOQUIA","MARINILLA","PÚBLICO","ACTIVO","BUS","1941","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","AUTOMOVIL","1941","21","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PÚBLICO","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMION","1941","4","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMIONETA","1941","6","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","AUTOMOVIL","1941","4","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1941","37","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","BUS","1941","3","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","BUS","1941","2","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMION","1941","8","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMION","1941","12","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","CAMIONETA","1941","11","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","CAMIONETA","1941","4","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","VOLQUETA","1941","2","AGOSTO","2026"
"ANTIOQUIA","URRAO","PARTICULAR","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","AUTOMOVIL","1941","5","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1941","4","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","OFICIAL","ACTIVO","AUTOMOVIL","1941","3","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","AUTOMOVIL","1941","240","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","BUSETA","1941","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","INCONSISTENTE","CAMION","1941","1","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMION","1941","6","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMION","1941","28","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PARTICULAR","ACTIVO","CAMIONETA","1941","51","AGOSTO","2026"
"BOGOTA D.C.","BOGOTA","PÚBLICO","ACTIVO","CAMIONETA","1941","2","AGOSTO","2026"
"BOLIVAR","SANTA ROSA","PARTICULAR","ACTIVO","AUTOMOVIL","1941","1","AGOSTO","2026"
"BOYACA","COMBITA","PARTICULAR","ACTIVO","CAMION","1941","2","AGOSTO","2026"
"BOYACA","DUITAMA","PARTICULAR","ACTIVO","AUTOMOVIL","1941","1","AGOSTO","2026"
"BOYACA","DUITAMA","PARTICULAR","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"CALDAS","LA DORADA","PARTICULAR","ACTIVO","AUTOMOVIL","1941","2","AGOSTO","2026"
"CALDAS","MANIZALES","PARTICULAR","ACTIVO","AUTOMOVIL","1941","2","AGOSTO","2026"
"CALDAS","MANIZALES","PARTICULAR","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"CAQUETA","BELEN DE LOS ANDAQUIES","PARTICULAR","ACTIVO","AUTOMOVIL","1941","1","AGOSTO","2026"
"CAQUETA","BELEN DE LOS ANDAQUIES","PARTICULAR","ACTIVO","VOLQUETA","1941","2","AGOSTO","2026"
"CAUCA","PATIA","PÚBLICO","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","AUTOMOVIL","1941","1","AGOSTO","2026"
"CAUCA","TIMBIO","PÚBLICO","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"CAUCA","TIMBIO","PARTICULAR","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"CUNDINAMARCA","CAQUEZA","PARTICULAR","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"CUNDINAMARCA","CHOCONTA","PÚBLICO","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"CUNDINAMARCA","MOSQUERA","PARTICULAR","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"CUNDINAMARCA","SESQUILE","PARTICULAR","ACTIVO","AUTOMOVIL","1941","2","AGOSTO","2026"
"CUNDINAMARCA","SESQUILE","PARTICULAR","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"CUNDINAMARCA","SESQUILE","PARTICULAR","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"HUILA","GARZON","PÚBLICO","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"NARINO","TANGUA","PARTICULAR","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"NARINO","TANGUA","PARTICULAR","ACTIVO","VOLQUETA","1941","1","AGOSTO","2026"
"NORTE DE SANTANDER","OCAÑA","PARTICULAR","ACTIVO","MOTOCICLETA","1941","1","AGOSTO","2026"
"SANTANDER","BARRANCABERMEJA","PARTICULAR","ACTIVO","BUSETA","1941","1","AGOSTO","2026"
"SANTANDER","BARRANCABERMEJA","PARTICULAR","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","AUTOMOVIL","1941","13","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","BUSETA","1941","5","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","CAMION","1941","1","AGOSTO","2026"
"SANTANDER","BUCARAMANGA","PARTICULAR","ACTIVO","MICROBUS","1941","1","AGOSTO","2026"
"VALLE DEL CAUCA","CALI","PARTICULAR","ACTIVO","CAMIONETA","1941","1","AGOSTO","2026"
"VALLE DEL CAUCA","GUADALAJARA DE BUGA","PARTICULAR","ACTIVO","CAMION","1941","2","AGOSTO","2026"
"VALLE DEL CAUCA","SEVILLA","PARTICULAR","ACTIVO","MOTOCICLETA","1941","1","AGOSTO","2026"
"VALLE DEL CAUCA","YUMBO","PARTICULAR","ACTIVO","AUTOMOVIL","1941","1","AGOSTO","2026"
"ANTIOQUIA","BELLO","PARTICULAR","ACTIVO","CAMION","1942","1","AGOSTO","2026"
"ANTIOQUIA","CAUCASIA","PÚBLICO","ACTIVO","CAMION","1942","1","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","AUTOMOVIL","1942","9","AGOSTO","2026"
"ANTIOQUIA","MEDELLIN","PARTICULAR","ACTIVO","CAMION","1942","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","INCONSISTENTE","AUTOMOVIL","1942","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","AUTOMOVIL","1942","12","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PÚBLICO","ACTIVO","AUTOMOVIL","1942","1","AGOSTO","2026"
"ANTIOQUIA","SAN JERONIMO","PARTICULAR","ACTIVO","BUS","1942","3","AGOSTO","2026"
