"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","CLASE BIEN","FECHA HECHO","CANTIDAD"
"NARIÑO","Ipiales","52356000","AUTOMOVIL","09/01/2010","1"
"SANTANDER","San Gil","68679000","AUTOMOVIL","09/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","09/01/2010","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","AUTOMOVIL","09/01/2010","1"
"CÓRDOBA","Montería (CT)","23001000","CAMPERO","09/01/2010","1"
"MAGDALENA","Santa Marta (CT)","47001000","CAMIONETA","09/01/2010","1"
"MAGDALENA","Santa Marta (CT)","47001000","CAMIONETA","09/01/2010","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","10/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","10/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTO-CARRO","10/01/2010","1"
"META","Cumaral","50226000","MOTOCICLETA","10/01/2010","1"
"ANTIOQUIA","Necoclí","05490000","MOTOCICLETA","10/01/2010","1"
"NARIÑO","San Andres de Tumaco","52835000","MOTOCICLETA","10/01/2010","1"
"NORTE DE SANTANDER","Convención","54206000","MOTOCICLETA","10/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","10/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","10/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","10/01/2010","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","10/01/2010","1"
"ANTIOQUIA","Itagui","05360000","MOTOCICLETA","10/01/2010","1"
"ANTIOQUIA","Bello","05088000","MOTOCICLETA","10/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","10/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMION","10/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","10/01/2010","1"
"HUILA","Santa María","41676000","CAMPERO","10/01/2010","1"
"CUNDINAMARCA","Gachetá","25297000","CAMPERO","10/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMIONETA","10/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","10/01/2010","1"
"TOLIMA","Coyaima","73217000","CAMIONETA","10/01/2010","1"
"TOLIMA","Guamo","73319000","CAMIONETA","10/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","10/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","10/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","10/01/2010","1"
"NARIÑO","Chachagüí","52240000","MOTOCICLETA","11/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/01/2010","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","11/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","11/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","11/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/01/2010","1"
"TOLIMA","Herveo","73347005","MOTOCICLETA","11/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","11/01/2010","1"
"NARIÑO","Buesaco","52110000","MOTOCICLETA","11/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","11/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","11/01/2010","1"
"MAGDALENA","Santa Marta (CT)","47001000","MOTOCICLETA","11/01/2010","1"
"NARIÑO","Taminango","52786000","MOTOCICLETA","11/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","11/01/2010","1"
"CAUCA","Suárez","19780000","MOTOCICLETA","11/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","11/01/2010","1"
"CUNDINAMARCA","Girardot","25307000","MOTOCICLETA","11/01/2010","1"
"META","Villavicencio (CT)","50001000","CAMIONETA","11/01/2010","1"
"CAUCA","Popayán (CT)","19001000","AUTOMOVIL","11/01/2010","1"
"BOYACÁ","Moniquirá","15469000","AUTOMOVIL","11/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","11/01/2010","1"
"CAUCA","Argelia","19050000","CAMPERO","11/01/2010","1"
"META","Villavicencio (CT)","50001000","CAMIONETA","11/01/2010","1"
"CAUCA","Argelia","19050001","CAMPERO","11/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMPERO","11/01/2010","1"
"NARIÑO","Sandoná","52683000","AUTOMOVIL","11/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","11/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","11/01/2010","1"
"NARIÑO","Ipiales","52356001","TAXI","11/01/2010","1"
"RISARALDA","Pereira (CT)","66001000","AUTOMOVIL","11/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","AUTOMOVIL","11/01/2010","1"
"CALDAS","Anserma","17042000","CAMION","11/01/2010","1"
"META","Villavicencio (CT)","50001000","AUTOMOVIL","11/01/2010","1"
"META","Villavicencio (CT)","50001000","CAMPERO","11/01/2010","1"
"CAUCA","Popayán (CT)","19001000","CAMPERO","11/01/2010","1"
"CAUCA","Timbío","19807000","AUTOMOVIL","11/01/2010","1"
"CAUCA","Bolívar","19100000","AUTOMOVIL","11/01/2010","1"
"META","Villavicencio (CT)","50001000","CAMPERO","11/01/2010","1"
"SANTANDER","Socorro","68755000","CAMIONETA","11/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","11/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/01/2010","1"
"ANTIOQUIA","Envigado","05266000","MOTOCICLETA","12/01/2010","1"
"MAGDALENA","Fundación","47288000","MOTOCICLETA","12/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","12/01/2010","1"
"ANTIOQUIA","Bello","05088000","MOTOCICLETA","12/01/2010","1"
"CAUCA","Argelia","19050001","MOTOCICLETA","12/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/01/2010","1"
"NARIÑO","Albán","52019000","MOTOCICLETA","12/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","12/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/01/2010","1"
"RISARALDA","Dosquebradas","66170000","MOTOCICLETA","12/01/2010","1"
"CUNDINAMARCA","Ricaurte","25612000","MOTOCICLETA","12/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/01/2010","1"
"BOYACÁ","Sogamoso","15759000","MOTOCICLETA","12/01/2010","1"
"ANTIOQUIA","Marinilla","05440000","MOTOCICLETA","12/01/2010","1"
"ATLÁNTICO","Malambo","08433000","MOTOCICLETA","12/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/01/2010","1"
"ANTIOQUIA","Girardota","05308000","MOTOCICLETA","12/01/2010","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","12/01/2010","1"
"SUCRE","Sincelejo (CT)","70001000","MOTOCICLETA","12/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","12/01/2010","1"
"ANTIOQUIA","Tarazá","05790004","MOTOCICLETA","12/01/2010","1"
"QUINDÍO","Montenegro","63470000","MOTOCICLETA","12/01/2010","1"
"NARIÑO","San Bernardo","52685000","MOTOCICLETA","12/01/2010","1"
"CAUCA","Patía","19532026","MOTOCICLETA","12/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/01/2010","1"
"CAQUETÁ","Florencia (CT)","18001000","MOTOCICLETA","12/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","12/01/2010","1"
"NARIÑO","Taminango","52786019","MOTOCICLETA","12/01/2010","1"
"NARIÑO","Consaca","52207000","MOTOCICLETA","12/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","12/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","AUTOMOVIL","12/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","12/01/2010","1"
"CALDAS","Manizales (CT)","17001000","CAMPERO","12/01/2010","1"
"META","Villavicencio (CT)","50001000","CAMPERO","12/01/2010","1"
"ANTIOQUIA","Itagui","05360000","AUTOMOVIL","12/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","12/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","CAMIONETA","12/01/2010","1"
"GUAJIRA","Maicao","44430000","CAMIONETA","12/01/2010","1"
"ANTIOQUIA","Bello","05088000","TAXI","12/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","12/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","12/01/2010","1"
"GUAJIRA","Riohacha (CT)","44001023","AUTOMOVIL","12/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","TAXI","12/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMION","12/01/2010","1"
"SANTANDER","Barbosa","68077000","AUTOMOVIL","12/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Roldanillo","76622000","MOTOCICLETA","13/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Florida","76275000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Tuluá","76834000","MOTOCICLETA","13/01/2010","1"
"VALLE","Roldanillo","76622000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Puracé","19585000","MOTOCICLETA","13/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","13/01/2010","1"
"ANTIOQUIA","Bello","05088000","MOTOCICLETA","13/01/2010","1"
"ANTIOQUIA","Barbosa","05079000","MOTOCICLETA","13/01/2010","1"
"CASANARE","Maní","85139000","MOTOCICLETA","13/01/2010","1"
"SUCRE","Sincelejo (CT)","70001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Florida","76275000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","13/01/2010","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","13/01/2010","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Palmira","76520000","MOTOCICLETA","13/01/2010","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","13/01/2010","1"
"VALLE","Jamundí","76364000","MOTOCICLETA","13/01/2010","1"
"NARIÑO","Ospina","52506000","MOTOCICLETA","13/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","13/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","13/01/2010","1"
"CUNDINAMARCA","Soacha","25754000","MOTOCICLETA","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","13/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","TAXI","13/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","13/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","13/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","CAMIONETA","13/01/2010","1"
"CUNDINAMARCA","Fusagasugá","25290000","AUTOMOVIL","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","13/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","AUTOMOVIL","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","TRACTO_CAMION","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","13/01/2010","1"
"VALLE","Cali (CT)","76001000","FURGON","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMION","13/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","13/01/2010","1"
"NARIÑO","Ipiales","52356000","CAMIONETA","13/01/2010","1"
"BOLÍVAR","Barranco de Loba","13074000","VOLQUETA","13/01/2010","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","AUTOMOVIL","13/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","TRACTO_CAMION","13/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","CAMIONETA","13/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","CAMPERO","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","TAXI","13/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","13/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","13/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","13/01/2010","1"
"VALLE","Palmira","76520000","VOLQUETA","13/01/2010","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMIONETA","13/01/2010","1"
"HUILA","Pitalito","41551000","CAMION","13/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMIONETA","13/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","13/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","13/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","13/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","AUTOMOVIL","13/01/2010","1"
"QUINDÍO","Quimbaya","63594000","AUTOMOVIL","13/01/2010","1"
"VALLE","Yumbo","76892000","AUTOMOVIL","13/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","14/01/2010","1"
"VALLE","Cartago","76147000","MOTOCICLETA","14/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","14/01/2010","1"
"TOLIMA","Planadas","73555000","MOTOCICLETA","14/01/2010","1"
"SANTANDER","Barbosa","68077000","MOTOCICLETA","14/01/2010","1"
"RISARALDA","Belén de Umbría","66088000","MOTOCICLETA","14/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","14/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","14/01/2010","1"
"NORTE DE SANTANDER","Abrego","54003000","MOTOCICLETA","14/01/2010","1"
"ATLÁNTICO","Soledad","08758000","MOTOCICLETA","14/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","14/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","14/01/2010","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","14/01/2010","1"
"HUILA","Acevedo","41006000","MOTOCICLETA","14/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","14/01/2010","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","14/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","14/01/2010","1"
"NARIÑO","Chachagüí","52240000","MOTOCICLETA","14/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","14/01/2010","1"
"VALLE","Cartago","76147000","MOTOCICLETA","14/01/2010","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","14/01/2010","1"
"AMAZONAS","Leticia (CT)","91001000","MOTOCICLETA","14/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","14/01/2010","1"
"QUINDÍO","Montenegro","63470000","MOTOCICLETA","14/01/2010","1"
"VALLE","El Cerrito","76248000","MOTOCICLETA","14/01/2010","1"
"VALLE","El Cerrito","76248000","MOTOCICLETA","14/01/2010","1"
"VALLE","Florida","76275000","MOTOCICLETA","14/01/2010","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","14/01/2010","1"
"ANTIOQUIA","Envigado","05266000","MOTOCICLETA","14/01/2010","1"
"ATLÁNTICO","Soledad","08758000","MOTOCICLETA","14/01/2010","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","14/01/2010","1"
"BOLÍVAR","Cartagena (CT)","13001000","AUTOMOVIL","14/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMPERO","14/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","14/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","14/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","14/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","14/01/2010","1"
"BOYACÁ","Tunja (CT)","15001000","CAMION","14/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","14/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","14/01/2010","1"
"SANTANDER","Simacota","68745000","CAMPERO","14/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMPERO","14/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","TAXI","14/01/2010","1"
"CAUCA","Timbío","19807000","CAMION","14/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","CAMION","14/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","14/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","14/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","TRACTO_CAMION","14/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","AUTOMOVIL","14/01/2010","1"
"VALLE","Palmira","76520000","AUTOMOVIL","14/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","14/01/2010","1"
"CESAR","Valledupar (CT)","20001000","AUTOMOVIL","14/01/2010","1"
"CALDAS","Manizales (CT)","17001000","CAMIONETA","14/01/2010","1"
"ATLÁNTICO","Galapa","08296000","CAMION","14/01/2010","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","15/01/2010","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","15/01/2010","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","15/01/2010","1"
"CAQUETÁ","San Vicente del Caguán","18753000","MOTOCICLETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/01/2010","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/01/2010","1"
"HUILA","Tesalia","41797000","MOTOCICLETA","15/01/2010","1"
"ATLÁNTICO","Soledad","08758000","MOTOCICLETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/01/2010","1"
"TOLIMA","Fresno","73283000","MOTOCICLETA","15/01/2010","1"
"SUCRE","San Marcos","70708000","MOTOCICLETA","15/01/2010","1"
"CÓRDOBA","Cereté","23162003","MOTOCICLETA","15/01/2010","1"
"NARIÑO","La Cruz","52378000","MOTOCICLETA","15/01/2010","1"
"ANTIOQUIA","Apartadó","05045000","MOTOCICLETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/01/2010","1"
"TOLIMA","Purificación","73585000","MOTOCICLETA","15/01/2010","1"
"VALLE","Jamundí","76364000","MOTOCICLETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","15/01/2010","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","15/01/2010","1"
"HUILA","Campoalegre","41132000","MOTOCICLETA","15/01/2010","1"
"MAGDALENA","Ciénaga","47189000","MOTOCICLETA","15/01/2010","1"
"SUCRE","San Pedro","70717000","MOTOCICLETA","15/01/2010","1"
"NORTE DE SANTANDER","El Zulia","54261000","MOTOCICLETA","15/01/2010","1"
"VALLE","Candelaria","76130000","MOTOCICLETA","15/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","15/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","15/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","15/01/2010","1"
"CÓRDOBA","Montería (CT)","23001000","MOTOCICLETA","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","AUTOMOVIL","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","VOLQUETA","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","CAMIONETA","15/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMPERO","15/01/2010","1"
"PUTUMAYO","Valle del Guamuez","86865000","CAMPERO","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","CAMIONETA","15/01/2010","1"
"MAGDALENA","Santa Marta (CT)","47001001","TRACTO_CAMION","15/01/2010","1"
"CÓRDOBA","Montería (CT)","23001000","CAMION","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","CAMPERO","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","15/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","15/01/2010","1"
"CUNDINAMARCA","Facatativá","25269000","CAMIONETA","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","15/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","BUSETA","15/01/2010","1"
"NORTE DE SANTANDER","Pamplona","54518000","CAMION","15/01/2010","1"
"ANTIOQUIA","Apartadó","05045000","CAMIONETA","15/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","CAMIONETA","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","AUTOMOVIL","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","CAMIONETA","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","CAMIONETA","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","TAXI","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","15/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","15/01/2010","1"
"ANTIOQUIA","Rionegro","05615000","AUTOMOVIL","15/01/2010","1"
"ANTIOQUIA","El Carmen de Viboral","05148000","CAMPERO","15/01/2010","1"
"RISARALDA","Belén de Umbría","66088000","CAMION","15/01/2010","1"
"VALLE","Cali (CT)","76001000","CAMION","15/01/2010","1"
"BOLÍVAR","Mompós","13468000","CAMIONETA","15/01/2010","1"
"BOLÍVAR","Santa Rosa del Sur","13688000","CAMPERO","15/01/2010","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","15/01/2010","1"
"ANTIOQUIA","Bello","05088000","FURGON","15/01/2010","1"
"CÓRDOBA","Chinú","23182000","AUTOMOVIL","15/01/2010","1"
"CÓRDOBA","Montería (CT)","23001000","CAMIONETA","15/01/2010","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","16/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","16/01/2010","1"
"NARIÑO","Ipiales","52356000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","16/01/2010","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","16/01/2010","1"
"HUILA","Pitalito","41551000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Paez","19517000","MOTOCICLETA","16/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","16/01/2010","1"
"PUTUMAYO","Puerto Asís","86568000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","16/01/2010","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","16/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","16/01/2010","1"
"NARIÑO","Pupiales","52585000","MOTOCICLETA","16/01/2010","1"
"NARIÑO","Sandoná","52683000","MOTOCICLETA","16/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","16/01/2010","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Argelia","19050000","MOTOCICLETA","16/01/2010","1"
"CAUCA","Miranda","19455000","MOTOCICLETA","16/01/2010","1"
"CALDAS","La Dorada","17380000","MOTOCICLETA","16/01/2010","1"
